Departure Time,Flyby Time,Arrival Time,Distance of Flyby to Jupiter,Delta V,Status Saturn crossed,Crossing distance S/C-Saturn,Entry Angle of Flyby
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159300,6.84820649423532,True,397848.0481254471,-0.10344999999999983
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159300,6.84820649423532,True,422137.31140117004,-0.10349999999999983
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159300,6.84820649423532,True,446449.41233278025,-0.10354999999999982
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159300,6.84820649423532,True,470780.8102078297,-0.10359999999999982
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159300,6.84820649423532,True,495128.6577402367,-0.10364999999999981
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159300,6.84820649423532,True,519490.63967879815,-0.1036999999999998
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159300,6.84820649423532,True,543864.854378876,-0.1037499999999998
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159300,6.84820649423532,True,568249.725589595,-0.1037999999999998
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159300,6.84820649423532,True,592643.9358484297,-0.10384999999999979
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159300,6.84820649423532,True,617046.375562308,-0.10389999999999978
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159300,6.84820649423532,True,641456.103637395,-0.10394999999999978
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 08:00:00.000,1159300,6.84820649423532,True,665872.3167117685,-0.10399999999999977
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159400,6.84820649423532,True,315040.19323239464,-0.102
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159400,6.84820649423532,True,290593.92898310034,-0.10204999999999999
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159400,6.84820649423532,True,266157.3395071525,-0.10209999999999998
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159400,6.84820649423532,True,241733.35390720464,-0.10214999999999998
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159400,6.84820649423532,True,217326.21613155506,-0.10219999999999997
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159400,6.84820649423532,True,192942.3138042014,-0.10224999999999997
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159400,6.84820649423532,True,168591.7219397525,-0.10229999999999996
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159400,6.84820649423532,True,144291.29762337223,-0.10234999999999995
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159400,6.84820649423532,True,120071.49389060805,-0.10239999999999995
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159400,6.84820649423532,True,95993.34107484386,-0.10244999999999994
2037-09-25 00:00:00.000,2039-07-29 00:00:00.000,2041-09-14 09:00:00.000,1159400,6.84820649423532,True,72198.68297899178,-0.10249999999999994
